day,Diversifying3,Focusing1,Diversifying2,Focusing2,Diversifying1,Focusing3,total
22557,8,0,28,0,9,0,45
22558,8,0,28,0,9,0,45
22559,8,0,28,0,9,0,45
22560,8,0,28,0,9,0,45
22561,8,0,28,0,9,0,45
22562,8,0,28,0,9,0,45
22563,8,0,28,0,9,0,45
22564,8,0,28,0,9,0,45
22565,8,0,28,0,9,0,45
22566,8,0,28,0,9,0,45
22567,8,0,28,0,9,0,45
22568,8,0,28,0,9,0,45
22569,8,0,28,0,9,0,45
22570,8,0,28,0,9,0,45
22571,8,0,28,0,9,0,45
22572,8,0,28,0,9,0,45
22573,8,0,28,0,9,0,45
22574,8,0,28,0,9,0,45
22575,8,0,28,0,9,0,45
22576,8,0,28,0,10,0,46
22577,8,0,28,0,10,0,46
22578,8,0,28,0,10,0,46
22579,8,0,27,0,9,0,44
22580,8,0,30,0,9,0,47
22581,8,0,29,0,9,0,46
22582,8,0,29,0,9,0,46
22583,8,0,29,0,9,0,46
22584,8,0,29,0,9,0,46
22585,8,0,29,0,9,0,46
22586,8,0,29,0,9,0,46
22587,8,0,29,0,9,0,46
22588,8,0,29,0,9,0,46
22589,8,0,29,0,9,0,46
22590,9,0,28,0,9,0,46
22591,9,0,27,0,9,0,45
22592,9,0,27,0,9,0,45
22593,9,0,27,0,9,0,45
22594,9,0,27,0,9,0,45
22595,9,0,26,0,9,0,44
22596,9,0,26,0,9,0,44
22597,9,0,26,0,9,0,44
22598,9,0,26,0,9,0,44
22599,9,0,26,0,9,0,44
22600,9,0,26,0,9,0,44
22601,9,0,26,0,9,0,44
22602,9,0,26,0,9,0,44
22603,9,0,26,0,9,0,44
22604,9,0,26,0,9,0,44
22605,9,0,26,0,9,0,44
22606,9,0,26,0,9,0,44
22607,9,0,26,0,9,0,44
22608,9,0,26,0,9,0,44
22609,9,0,26,0,9,0,44
22610,9,0,26,0,9,0,44
22611,9,0,26,0,9,0,44
22612,8,0,26,0,10,0,44
22613,8,0,26,0,10,0,44
22614,8,0,25,0,10,0,43
22615,8,0,25,0,10,0,43
22616,8,0,25,0,10,0,43
22617,8,0,24,0,10,0,42
22618,8,0,24,0,10,0,42
22619,8,0,24,0,10,0,42
22620,8,0,24,0,10,0,42
22621,8,0,24,0,10,0,42
22622,8,0,24,0,10,0,42
22623,8,0,24,0,10,0,42
22624,8,0,24,0,10,0,42
22625,8,0,24,0,10,0,42
22626,8,0,24,0,10,0,42
22627,8,0,24,0,10,0,42
22628,8,0,24,0,10,0,42
22629,8,0,24,0,10,0,42
22630,8,0,24,0,10,0,42
22631,8,0,24,0,10,0,42
22632,8,0,24,0,10,0,42
22633,8,0,24,0,10,0,42
22634,8,0,24,0,10,0,42
22635,8,0,24,0,10,0,42
22636,8,0,24,0,10,0,42
22637,8,0,24,0,10,0,42
22638,8,0,24,0,10,0,42
22639,8,0,24,0,10,0,42
22640,8,0,24,0,10,0,42
22641,8,0,24,0,10,0,42
22642,8,0,24,0,10,0,42
22643,8,0,24,0,10,0,42
22644,8,0,24,0,10,0,42
22645,8,0,24,0,10,0,42
22646,8,0,23,0,10,0,41
22647,7,0,23,0,10,0,40
22648,7,0,23,0,10,0,40
22649,7,0,23,0,10,0,40
22650,7,0,23,0,10,0,40
22651,7,0,23,0,10,0,40
22652,7,0,23,0,10,0,40
22653,7,0,23,0,10,0,40
22654,7,0,23,0,10,0,40
22655,7,0,23,0,10,0,40
22656,11,0,23,0,10,0,44
22657,11,0,23,0,10,0,44
22658,11,0,23,0,10,0,44
22659,11,0,23,0,10,0,44
22660,10,0,23,0,10,0,43
22661,10,0,23,0,10,0,43
22662,10,0,23,0,10,0,43
22663,10,0,23,0,10,0,43
22664,10,0,23,0,10,0,43
22665,10,0,23,0,10,0,43
22666,10,0,23,0,10,0,43
22667,10,0,23,0,10,0,43
22668,10,0,23,0,10,0,43
22669,10,0,23,0,10,0,43
22670,10,0,23,0,10,0,43
22671,10,0,23,0,10,0,43
22672,10,0,23,0,10,0,43
22673,10,0,23,0,10,0,43
22674,10,0,23,0,10,0,43
22675,10,0,23,0,10,0,43
22676,10,0,23,0,10,0,43
22677,10,0,23,0,10,0,43
22678,10,0,23,0,10,0,43
22679,10,0,23,0,10,0,43
22680,10,0,23,0,10,0,43
22681,10,0,23,0,10,0,43
22682,10,0,25,0,10,0,45
22683,10,0,25,0,10,0,45
22684,10,0,25,0,10,0,45
22685,10,0,25,0,10,0,45
22686,9,0,25,0,10,0,44
22687,9,0,25,0,10,0,44
22688,9,0,25,0,10,0,44
22689,9,0,25,0,10,0,44
22690,9,0,25,0,10,0,44
22691,9,0,25,0,10,0,44
22692,9,0,25,0,10,0,44
22693,9,0,25,0,10,0,44
22694,9,0,25,0,10,0,44
22695,9,0,24,0,10,0,43
22696,9,0,24,0,10,0,43
22697,9,0,24,0,10,0,43
22698,9,0,24,0,10,0,43
22699,9,0,24,0,10,0,43
22700,9,0,24,0,10,0,43
22701,9,0,24,0,10,0,43
22702,9,0,24,0,10,0,43
22703,9,0,24,0,10,0,43
22704,9,0,24,0,10,0,43
22705,9,0,24,0,10,0,43
22706,9,0,24,0,10,0,43
22707,9,0,24,0,10,0,43
22708,9,0,24,0,10,0,43
22709,9,0,24,0,10,0,43
22710,9,0,24,0,10,0,43
22711,9,0,24,0,10,0,43
22712,9,0,24,0,10,0,43
22713,9,0,24,0,10,0,43
22714,9,0,24,0,10,0,43
22715,9,0,24,0,10,0,43
22716,9,0,24,0,10,0,43
22717,9,0,24,0,10,0,43
22718,9,0,24,0,10,0,43
22719,9,0,24,0,10,0,43
22720,9,0,24,0,10,0,43
22721,9,0,24,0,10,0,43
22722,10,0,24,0,10,0,44
22723,10,0,24,0,10,0,44
22724,10,0,24,0,10,0,44
22725,10,0,24,0,10,0,44
22726,10,0,24,0,10,0,44
22727,10,0,24,0,10,0,44
22728,10,0,24,0,10,0,44
22729,10,0,24,0,10,0,44
22730,10,0,24,0,10,0,44
22731,10,0,24,0,10,0,44
22732,10,0,24,0,10,0,44
22733,10,0,24,0,10,0,44
22734,10,0,24,0,10,0,44
22735,10,0,24,0,10,0,44
22736,10,0,24,0,10,0,44
22737,10,0,24,0,10,0,44
22738,10,0,24,0,10,0,44
22739,10,0,24,0,10,0,44
22740,10,0,24,0,10,0,44
22741,10,0,24,0,10,0,44
22742,10,0,24,0,10,0,44
22743,10,0,24,0,10,0,44
22744,10,0,24,0,14,0,48
22745,10,0,24,0,14,0,48
22746,10,0,24,0,14,0,48
22747,10,0,24,0,14,0,48
22748,10,0,26,0,14,0,50
22749,10,0,26,0,14,0,50
22750,10,0,26,0,14,0,50
22751,10,0,26,0,14,0,50
22752,10,0,26,0,14,0,50
22753,10,0,26,0,14,0,50
22754,10,0,26,0,14,0,50
22755,10,0,26,0,14,0,50
22756,10,0,26,0,14,0,50
22757,10,0,25,0,14,0,49
22758,10,0,25,0,14,0,49
22759,10,0,25,0,14,0,49
22760,10,0,25,0,14,0,49
22761,10,0,25,0,14,0,49
22762,10,0,25,0,14,0,49
22763,10,0,25,0,14,0,49
22764,10,0,25,0,14,0,49
22765,10,0,25,0,14,0,49
22766,10,0,25,0,14,0,49
22767,10,0,25,0,14,0,49
22768,10,0,25,0,14,0,49
22769,10,0,25,0,14,0,49
22770,10,0,25,0,14,0,49
22771,10,0,25,0,14,0,49
22772,10,0,25,0,14,0,49
22773,10,0,25,0,14,0,49
22774,10,0,25,0,14,0,49
22775,10,0,25,0,14,0,49
22776,10,0,25,0,14,0,49
22777,10,0,25,0,14,0,49
22778,10,0,25,0,14,0,49
22779,10,0,25,0,14,0,49
22780,10,0,25,0,14,0,49
22781,10,0,25,0,14,0,49
22782,10,0,25,0,14,0,49
22783,10,0,25,0,14,0,49
22784,10,0,25,0,14,0,49
22785,10,0,25,0,14,0,49
22786,10,0,25,0,14,0,49
22787,10,0,25,0,14,0,49
22788,10,0,25,0,14,0,49
22789,10,0,25,0,14,0,49
22790,10,0,25,0,14,0,49
22791,10,0,25,0,14,0,49
22792,10,0,25,0,14,0,49
22793,10,0,25,0,14,0,49
22794,10,0,24,0,14,0,48
22795,10,0,24,0,14,0,48
22796,10,0,24,0,14,0,48
22797,10,0,24,0,14,0,48
22798,10,0,24,0,14,0,48
22799,10,0,24,0,14,0,48
22800,10,0,24,0,14,0,48
22801,10,0,24,0,14,0,48
22802,10,0,24,0,14,0,48
22803,10,0,24,0,14,0,48
22804,10,0,24,0,14,0,48
22805,10,0,24,0,14,0,48
22806,10,0,24,0,14,0,48
22807,10,0,24,0,14,0,48
22808,10,0,24,0,14,0,48
22809,10,0,24,0,14,0,48
22810,10,0,24,0,15,0,49
22811,10,0,24,0,15,0,49
22812,10,0,24,0,15,0,49
22813,10,0,24,0,15,0,49
22814,10,0,30,0,15,0,55
22815,10,0,30,0,15,0,55
22816,10,0,30,0,15,0,55
22817,10,0,30,0,15,0,55
22818,10,0,29,0,15,0,54
22819,10,0,29,0,15,0,54
22820,10,0,29,0,15,0,54
22821,10,0,29,0,14,0,53
22822,10,0,29,0,14,0,53
22823,10,0,29,0,14,0,53
22824,10,0,29,0,14,0,53
22825,10,0,29,0,14,0,53
22826,10,0,29,0,14,0,53
22827,10,0,29,0,14,0,53
22828,10,0,29,0,14,0,53
22829,10,0,29,0,14,0,53
22830,10,0,29,0,14,0,53
22831,10,0,29,0,14,0,53
22832,10,0,28,0,14,0,52
22833,10,0,28,0,14,0,52
22834,10,0,28,0,14,0,52
22835,10,0,28,0,14,0,52
22836,10,0,28,0,14,0,52
22837,10,0,28,0,14,0,52
22838,10,0,28,0,14,0,52
22839,10,0,28,0,14,0,52
22840,10,0,28,0,14,0,52
22841,10,0,28,0,14,0,52
22842,10,0,28,0,14,0,52
22843,10,0,28,0,14,0,52
22844,10,0,28,0,14,0,52
22845,10,0,28,0,14,0,52
22846,10,0,28,0,14,0,52
22847,10,0,28,0,14,0,52
22848,10,0,28,0,14,0,52
22849,10,0,28,0,14,0,52
22850,10,0,28,0,14,0,52
22851,10,0,28,0,14,0,52
22852,10,0,28,0,14,0,52
22853,10,0,28,0,14,0,52
22854,10,0,28,0,14,0,52
22855,10,0,28,0,14,0,52
22856,10,0,27,0,14,0,51
22857,10,0,27,0,14,0,51
22858,10,0,27,0,14,0,51
22859,10,0,27,0,14,0,51
22860,10,0,27,0,14,0,51
22861,10,0,27,0,14,0,51
22862,10,0,27,0,14,0,51
22863,10,0,27,0,14,0,51
22864,10,0,27,0,14,0,51
22865,10,0,27,0,14,0,51
22866,10,0,27,0,14,0,51
22867,10,0,27,0,14,0,51
22868,10,0,27,0,14,0,51
22869,10,0,27,0,14,0,51
22870,10,0,27,0,14,0,51
22871,10,0,27,0,14,0,51
22872,10,0,27,0,14,0,51
22873,10,0,27,0,14,0,51
22874,10,0,27,0,14,0,51
22875,10,0,27,0,14,0,51
22876,10,0,27,0,15,0,52
22877,10,0,27,0,15,0,52
22878,10,0,27,0,15,0,52
22879,10,0,27,0,15,0,52
22880,10,0,33,0,15,0,58
22881,10,0,33,0,15,0,58
22882,10,0,33,0,15,0,58
22883,10,0,33,0,15,0,58
22884,10,0,33,0,15,0,58
22885,10,0,32,0,15,0,57
22886,10,0,32,0,15,0,57
22887,10,0,30,0,15,0,55
22888,10,0,30,0,15,0,55
22889,10,0,30,0,15,0,55
22890,11,0,29,0,15,0,55
22891,11,0,28,0,15,0,54
22892,11,0,28,0,15,0,54
22893,11,0,28,0,15,0,54
22894,11,0,28,0,15,0,54
22895,11,0,28,0,15,0,54
22896,11,0,28,0,14,0,53
22897,11,0,28,0,14,0,53
22898,11,0,28,0,14,0,53
22899,11,0,28,0,14,0,53
22900,11,0,28,0,14,0,53
22901,11,0,28,0,14,0,53
22902,11,0,28,0,14,0,53
22903,11,0,28,0,14,0,53
22904,11,0,28,0,14,0,53
22905,11,0,28,0,14,0,53
22906,11,0,28,0,14,0,53
22907,11,0,28,0,14,0,53
22908,11,0,28,0,14,0,53
22909,11,0,28,0,14,0,53
22910,11,0,28,0,14,0,53
22911,11,0,28,0,14,0,53
22912,11,0,28,0,15,0,54
22913,11,0,28,0,14,0,53
22914,11,0,28,0,14,0,53
22915,11,0,28,0,14,0,53
22916,11,0,28,0,14,0,53
22917,11,0,28,0,14,0,53
22918,11,0,28,0,14,0,53
22919,11,0,28,0,14,0,53
22920,11,0,28,0,14,0,53
22921,11,0,28,0,14,0,53
22922,11,0,27,0,14,0,52
22923,11,0,27,0,13,0,51
22924,11,0,27,0,13,0,51
22925,11,0,27,0,13,0,51
22926,11,0,27,0,13,0,51
22927,11,0,27,0,12,0,50
22928,11,0,26,0,12,0,49
22929,11,0,26,0,12,0,49
22930,11,0,26,0,12,0,49
22931,11,0,26,0,12,0,49
22932,11,0,26,0,12,0,49
22933,11,0,26,0,12,0,49
22934,11,0,26,0,12,0,49
22935,11,0,26,0,12,0,49
22936,11,0,26,0,12,0,49
22937,11,0,26,0,12,0,49
22938,11,0,26,0,12,0,49
22939,11,0,26,0,12,0,49
22940,11,0,26,0,12,0,49
22941,11,0,26,0,12,0,49
22942,11,0,26,0,12,0,49
22943,11,0,26,0,12,0,49
22944,11,0,26,0,12,0,49
22945,11,0,26,0,12,0,49
22946,11,0,26,0,12,0,49
22947,11,0,26,0,12,0,49
22948,11,0,26,0,12,0,49
22949,11,0,26,0,12,0,49
22950,11,0,26,0,12,0,49
22951,11,0,25,0,12,0,48
22952,11,0,25,0,12,0,48
22953,11,0,25,0,12,0,48
22954,11,0,25,0,12,0,48
22955,11,0,25,0,12,0,48
22956,15,0,25,0,12,0,52
22957,15,0,25,0,12,0,52
22958,15,0,25,0,12,0,52
22959,15,0,25,0,12,0,52
22960,15,0,25,0,12,0,52
22961,14,0,25,0,12,0,51
22962,14,0,25,0,12,0,51
22963,13,0,25,0,12,0,50
22964,13,0,25,0,12,0,50
22965,13,0,25,0,12,0,50
22966,13,0,25,0,12,0,50
22967,13,0,25,0,12,0,50
22968,13,0,25,0,12,0,50
22969,13,0,25,0,12,0,50
22970,13,0,25,0,12,0,50
22971,13,0,25,0,12,0,50
22972,13,0,25,0,12,0,50
22973,13,0,25,0,12,0,50
22974,13,0,25,0,12,0,50
22975,13,0,25,0,12,0,50
22976,13,0,25,0,12,0,50
22977,13,0,25,0,12,0,50
22978,13,0,25,0,12,0,50
22979,13,0,25,0,12,0,50
22980,13,0,25,0,12,0,50
22981,13,0,25,0,12,0,50
22982,13,0,27,0,12,0,52
22983,13,0,27,0,12,0,52
22984,13,0,27,0,12,0,52
22985,13,0,27,0,12,0,52
22986,13,0,27,0,12,0,52
22987,13,0,27,0,12,0,52
22988,13,0,27,0,12,0,52
22989,13,0,27,0,12,0,52
22990,13,0,27,0,12,0,52
22991,13,0,27,0,12,0,52
22992,13,0,27,0,12,0,52
22993,13,0,26,0,12,0,51
22994,13,0,26,0,12,0,51
22995,13,0,26,0,12,0,51
22996,13,0,26,0,12,0,51
22997,13,0,26,0,12,0,51
22998,13,0,26,0,12,0,51
22999,12,0,26,0,12,0,50
23000,12,0,26,0,12,0,50
23001,12,0,26,0,12,0,50
23002,12,0,26,0,12,0,50
23003,12,0,26,0,12,0,50
23004,12,0,26,0,12,0,50
23005,12,0,26,0,12,0,50
23006,12,0,26,0,12,0,50
23007,12,0,26,0,12,0,50
23008,12,0,26,0,12,0,50
23009,12,0,26,0,12,0,50
23010,12,0,26,0,12,0,50
23011,12,0,26,0,12,0,50
23012,12,0,26,0,12,0,50
23013,12,0,26,0,12,0,50
23014,12,0,26,0,12,0,50
23015,12,0,26,0,12,0,50
23016,12,0,26,0,12,0,50
23017,12,0,26,0,12,0,50
23018,12,0,26,0,12,0,50
23019,12,0,26,0,12,0,50
23020,12,0,26,0,12,0,50
23021,12,0,26,0,12,0,50
23022,14,0,26,0,12,0,52
23023,14,0,26,0,12,0,52
23024,14,0,26,0,12,0,52
23025,14,0,26,0,12,0,52
23026,14,0,26,0,12,0,52
23027,14,0,26,0,12,0,52
23028,14,0,26,0,12,0,52
23029,14,0,26,0,12,0,52
23030,14,0,26,0,12,0,52
23031,14,0,26,0,12,0,52
23032,14,0,26,0,12,0,52
23033,14,0,26,0,12,0,52
23034,14,0,26,0,12,0,52
23035,14,0,26,0,12,0,52
23036,14,0,26,0,12,0,52
23037,14,0,25,0,12,0,51
23038,14,0,25,0,12,0,51
23039,14,0,25,0,12,0,51
23040,14,0,25,0,12,0,51
23041,14,0,25,0,12,0,51
23042,14,0,25,0,12,0,51
23043,14,0,25,0,12,0,51
23044,14,0,25,0,16,0,55
23045,14,0,25,0,16,0,55
23046,13,0,25,0,16,0,54
23047,13,0,25,0,16,0,54
23048,13,0,26,0,16,0,55
23049,13,0,26,0,15,0,54
23050,13,0,26,0,15,0,54
23051,13,0,26,0,15,0,54
23052,13,0,26,0,15,0,54
23053,13,0,26,0,15,0,54
23054,13,0,26,0,14,0,53
23055,13,0,26,0,14,0,53
23056,13,0,26,0,14,0,53
23057,13,0,26,0,12,0,51
23058,13,0,25,0,12,0,50
23059,13,0,25,0,12,0,50
23060,13,0,24,0,11,0,48
23061,13,0,24,0,11,0,48
23062,13,0,24,0,11,0,48
23063,13,0,24,0,11,0,48
23064,13,0,24,0,11,0,48
23065,13,0,24,0,11,0,48
23066,13,0,24,0,11,0,48
23067,13,0,24,0,11,0,48
23068,13,0,24,0,11,0,48
23069,13,0,24,0,11,0,48
23070,13,0,24,0,11,0,48
23071,12,0,24,0,11,0,47
23072,12,0,24,0,11,0,47
23073,12,0,24,0,11,0,47
23074,12,0,24,0,11,0,47
23075,12,0,24,0,11,0,47
23076,12,0,24,0,11,0,47
23077,12,0,24,0,11,0,47
23078,12,0,24,0,11,0,47
23079,12,0,24,0,11,0,47
23080,12,0,24,0,11,0,47
23081,12,0,24,0,11,0,47
23082,12,0,24,0,11,0,47
23083,12,0,23,0,11,0,46
23084,12,0,23,0,11,0,46
23085,12,0,23,0,11,0,46
23086,12,0,23,0,11,0,46
23087,12,0,23,0,11,0,46
23088,12,0,23,0,11,0,46
23089,12,0,23,0,11,0,46
23090,12,0,23,0,11,0,46
23091,12,0,23,0,11,0,46
23092,12,0,22,0,11,0,45
23093,12,0,22,0,11,0,45
23094,12,0,22,0,10,0,44
23095,12,0,22,0,10,0,44
23096,12,0,22,0,10,0,44
23097,12,0,22,0,10,0,44
23098,12,0,22,0,10,0,44
23099,12,0,22,0,10,0,44
23100,12,0,22,0,10,0,44
23101,12,0,22,0,10,0,44
23102,12,0,22,0,10,0,44
23103,12,0,22,0,10,0,44
23104,12,0,22,0,10,0,44
23105,12,0,22,0,10,0,44
23106,12,0,22,0,10,0,44
23107,12,0,22,0,10,0,44
23108,12,0,22,0,10,0,44
23109,12,0,22,0,10,0,44
23110,12,0,22,0,11,0,45
23111,12,0,22,0,11,0,45
23112,12,0,22,0,11,0,45
23113,12,0,22,0,11,0,45
23114,12,0,28,0,11,0,51
23115,12,0,28,0,11,0,51
23116,12,0,28,0,11,0,51
23117,12,0,28,0,11,0,51
23118,12,0,28,0,11,0,51
23119,12,0,28,0,11,0,51
23120,12,0,28,0,11,0,51
23121,12,0,27,0,11,0,50
23122,12,0,27,0,11,0,50
23123,12,0,27,0,11,0,50
23124,12,0,27,0,11,0,50
23125,12,0,27,0,11,0,50
23126,12,0,27,0,11,0,50
23127,12,0,27,0,11,0,50
23128,12,0,27,0,11,0,50
23129,12,0,27,0,11,0,50
23130,12,0,27,0,11,0,50
23131,12,0,27,0,11,0,50
23132,12,0,27,0,11,0,50
23133,12,0,27,0,11,0,50
23134,12,0,27,0,11,0,50
23135,12,0,27,0,11,0,50
23136,12,0,27,0,11,0,50
23137,12,0,27,0,11,0,50
23138,12,0,27,0,11,0,50
23139,12,0,27,0,11,0,50
23140,12,0,27,0,11,0,50
23141,12,0,27,0,11,0,50
23142,12,0,26,0,11,0,49
23143,12,0,26,0,11,0,49
23144,12,0,26,0,11,0,49
23145,12,0,25,0,11,0,48
23146,12,0,25,0,11,0,48
23147,12,0,25,0,11,0,48
23148,12,0,25,0,11,0,48
23149,12,0,25,0,11,0,48
23150,12,0,25,0,11,0,48
23151,12,0,25,0,11,0,48
23152,12,0,25,0,11,0,48
23153,12,0,25,0,11,0,48
23154,12,0,25,0,11,0,48
23155,12,0,25,0,11,0,48
23156,12,0,25,0,11,0,48
23157,12,0,25,0,11,0,48
23158,12,0,25,0,11,0,48
23159,12,0,25,0,11,0,48
23160,12,0,25,0,11,0,48
23161,12,0,25,0,11,0,48
23162,12,0,25,0,11,0,48
23163,11,0,25,0,11,0,47
23164,11,0,25,0,11,0,47
23165,11,0,25,0,11,0,47
23166,11,0,25,0,11,0,47
23167,11,0,25,0,11,0,47
23168,11,0,25,0,11,0,47
23169,11,0,25,0,11,0,47
23170,11,0,25,0,11,0,47
23171,11,0,25,0,11,0,47
23172,11,0,25,0,11,0,47
23173,11,0,25,0,11,0,47
23174,11,0,25,0,11,0,47
23175,11,0,25,0,11,0,47
23176,11,0,25,0,12,0,48
23177,11,0,25,0,12,0,48
23178,11,0,25,0,12,0,48
23179,11,0,25,0,12,0,48
23180,11,0,30,0,12,0,53
23181,11,0,30,0,12,0,53
23182,11,0,30,0,12,0,53
23183,11,0,30,0,12,0,53
23184,11,0,30,0,12,0,53
23185,11,0,30,0,12,0,53
23186,11,0,30,0,12,0,53
23187,11,0,30,0,11,0,52
23188,11,0,30,0,11,0,52
23189,11,0,30,0,11,0,52
23190,12,0,30,0,11,0,53
23191,12,0,30,0,11,0,53
23192,12,0,30,0,11,0,53
23193,12,0,30,0,11,0,53
23194,12,0,30,0,11,0,53
23195,12,0,30,0,11,0,53
23196,12,0,29,0,11,0,52
23197,12,0,29,0,11,0,52
23198,12,0,29,0,11,0,52
23199,12,0,29,0,11,0,52
23200,12,0,29,0,11,0,52
23201,12,0,29,0,11,0,52
23202,12,0,28,0,11,0,51
23203,12,0,28,0,11,0,51
23204,12,0,28,0,11,0,51
23205,12,0,28,0,11,0,51
23206,12,0,28,0,11,0,51
23207,12,0,28,0,11,0,51
23208,12,0,28,0,11,0,51
23209,12,0,28,0,11,0,51
23210,12,0,28,0,11,0,51
23211,12,0,28,0,11,0,51
23212,12,0,28,0,12,0,52
23213,12,0,28,0,12,0,52
23214,12,0,27,0,12,0,51
23215,12,0,27,0,12,0,51
23216,12,0,27,0,12,0,51
23217,12,0,27,0,12,0,51
23218,12,0,27,0,12,0,51
23219,12,0,27,0,12,0,51
23220,12,0,27,0,12,0,51
23221,12,0,27,0,12,0,51
23222,12,0,27,0,12,0,51
23223,12,0,27,0,12,0,51
23224,12,0,27,0,12,0,51
23225,12,0,27,0,12,0,51
23226,12,0,27,0,12,0,51
23227,12,0,27,0,12,0,51
23228,12,0,27,0,12,0,51
23229,12,0,27,0,12,0,51
23230,12,0,27,0,12,0,51
23231,12,0,27,0,12,0,51
23232,12,0,27,0,12,0,51
23233,12,0,27,0,12,0,51
23234,12,0,27,0,11,0,50
23235,12,0,27,0,11,0,50
23236,12,0,27,0,11,0,50
23237,12,0,27,0,11,0,50
23238,12,0,27,0,11,0,50
23239,12,0,27,0,11,0,50
23240,12,0,27,0,11,0,50
23241,12,0,27,0,11,0,50
23242,12,0,27,0,11,0,50
23243,12,0,27,0,11,0,50
23244,12,0,27,0,11,0,50
23245,12,0,27,0,11,0,50
23246,12,0,27,0,11,0,50
23247,12,0,27,0,11,0,50
23248,12,0,27,0,11,0,50
23249,12,0,27,0,11,0,50
23250,12,0,27,0,11,0,50
23251,12,0,27,0,11,0,50
23252,12,0,27,0,11,0,50
23253,12,0,27,0,11,0,50
23254,12,0,27,0,11,0,50
23255,12,0,27,0,11,0,50
23256,16,0,27,0,11,0,54
23257,16,0,27,0,11,0,54
23258,16,0,27,0,11,0,54
23259,16,0,27,0,11,0,54
23260,16,0,27,0,11,0,54
23261,16,0,27,0,11,0,54
23262,16,0,27,0,11,0,54
23263,16,0,27,0,11,0,54
23264,16,0,27,0,11,0,54
23265,16,0,27,0,11,0,54
23266,16,0,27,0,11,0,54
23267,16,0,27,0,11,0,54
23268,16,0,27,0,11,0,54
23269,15,0,27,0,11,0,53
23270,15,0,27,0,11,0,53
23271,15,0,27,0,11,0,53
23272,15,0,27,0,11,0,53
23273,15,0,27,0,11,0,53
23274,15,0,27,0,11,0,53
23275,15,0,27,0,11,0,53
23276,15,0,26,0,11,0,52
23277,15,0,26,0,11,0,52
23278,15,0,26,0,11,0,52
23279,15,0,26,0,11,0,52
23280,15,0,26,0,11,0,52
23281,15,0,26,0,11,0,52
23282,15,0,28,0,11,0,54
23283,15,0,28,0,11,0,54
23284,15,0,28,0,11,0,54
23285,15,0,28,0,11,0,54
23286,15,0,28,0,11,0,54
23287,15,0,28,0,11,0,54
23288,15,0,28,0,11,0,54
23289,15,0,28,0,11,0,54
23290,15,0,28,0,11,0,54
23291,15,0,28,0,11,0,54
23292,15,0,28,0,11,0,54
23293,15,0,28,0,11,0,54
23294,15,0,28,0,11,0,54
23295,15,0,28,0,11,0,54
23296,15,0,28,0,10,0,53
23297,15,0,27,0,10,0,52
23298,15,0,27,0,10,0,52
23299,15,0,27,0,10,0,52
23300,15,0,27,0,10,0,52
23301,15,0,27,0,10,0,52
23302,15,0,27,0,10,0,52
23303,15,0,27,0,10,0,52
23304,15,0,27,0,10,0,52
23305,15,0,27,0,10,0,52
23306,15,0,27,0,10,0,52
23307,15,0,27,0,10,0,52
23308,15,0,27,0,10,0,52
23309,15,0,27,0,10,0,52
23310,15,0,27,0,10,0,52
23311,15,0,27,0,10,0,52
23312,15,0,27,0,10,0,52
23313,15,0,27,0,10,0,52
23314,15,0,27,0,10,0,52
23315,15,0,27,0,10,0,52
23316,15,0,27,0,10,0,52
23317,15,0,27,0,10,0,52
23318,15,0,27,0,10,0,52
23319,15,0,27,0,10,0,52
23320,15,0,27,0,10,0,52
23321,15,0,27,0,10,0,52
23322,17,0,27,0,10,0,54
23323,17,0,27,0,10,0,54
23324,17,0,27,0,10,0,54
23325,17,0,27,0,10,0,54
23326,17,0,27,0,10,0,54
23327,17,0,27,0,10,0,54
23328,17,0,27,0,10,0,54
23329,17,0,27,0,10,0,54
23330,17,0,27,0,10,0,54
23331,17,0,27,0,10,0,54
23332,17,0,27,0,10,0,54
23333,17,0,27,0,9,0,53
23334,17,0,27,0,9,0,53
23335,17,0,26,0,9,0,52
23336,17,0,26,0,9,0,52
23337,17,0,26,0,9,0,52
23338,17,0,26,0,9,0,52
23339,17,0,26,0,9,0,52
23340,17,0,26,0,9,0,52
23341,17,0,26,0,9,0,52
23342,17,0,26,0,9,0,52
23343,17,0,26,0,9,0,52
23344,17,0,26,0,11,0,54
23345,17,0,26,0,11,0,54
23346,17,0,26,0,11,0,54
23347,17,0,26,0,11,0,54
23348,17,0,28,0,11,0,56
23349,17,0,28,0,11,0,56
23350,17,0,28,0,11,0,56
23351,17,0,28,0,11,0,56
23352,17,0,28,0,11,0,56
23353,17,0,28,0,11,0,56
23354,17,0,28,0,11,0,56
23355,17,0,28,0,11,0,56
23356,17,0,28,0,11,0,56
23357,17,0,28,0,11,0,56
23358,17,0,26,0,10,0,53
23359,17,0,26,0,10,0,53
23360,17,0,26,0,10,0,53
23361,17,0,26,0,10,0,53
23362,17,0,26,0,10,0,53
23363,17,0,25,0,10,0,52
23364,17,0,24,0,10,0,51
23365,17,0,24,0,10,0,51
23366,17,0,24,0,10,0,51
23367,17,0,24,0,10,0,51
23368,17,0,24,0,10,0,51
23369,17,0,24,0,10,0,51
23370,17,0,24,0,10,0,51
23371,17,0,24,0,10,0,51
23372,17,0,24,0,10,0,51
23373,17,0,24,0,10,0,51
23374,17,0,24,0,10,0,51
23375,17,0,24,0,10,0,51
23376,17,0,24,0,10,0,51
23377,17,0,24,0,10,0,51
